#Time elapsed: 11912.98708820343
#c11: 0.25, c2: 0.75, px1: 0.25, pX2: 0.25, pY1: 0.25, T max: 1000, n realizations: 10, n nodes: 1000, ns: 50
#s1_s2_x_errx
0.5,nan,1.0,0.0,-0.0016,0.007466190461004862,0.0,0.0
0.5102040816326531,0.5,0.4972,0.0065617070949563145,-0.4972,0.0065617070949563145,0.5028,0.0065617070949563145
0.5102040816326531,0.5102040816326531,0.493,0.004319722213291036,-0.493,0.004319722213291036,0.507,0.004319722213291039
0.5204081632653061,0.5,0.48900000000000005,0.006014981296729024,-0.48900000000000005,0.006014981296729024,0.5109999999999999,0.006014981296729032
0.5204081632653061,0.5102040816326531,0.49139999999999995,0.005824431302711022,-0.49139999999999995,0.005824431302711022,0.5086,0.005824431302711026
0.5204081632653061,0.5204081632653061,0.4936,0.003283900120283809,-0.4936,0.003283900120283809,0.5064,0.00328390012028381
0.5306122448979592,0.5,0.4936000000000001,0.00412601502663284,-0.4936000000000001,0.00412601502663284,0.5064,0.004126015026632845
0.5306122448979592,0.5102040816326531,0.489,0.0026115129714401213,-0.489,0.0026115129714401213,0.511,0.0026115129714401213
0.5306122448979592,0.5204081632653061,0.5056,0.003652944018185882,-0.5056,0.003652944018185882,0.4944,0.0036529440181858825
0.5306122448979592,0.5306122448979592,0.5025999999999999,0.003752865571799772,-0.5025999999999999,0.003752865571799772,0.4974,0.0037528655717997714
0.5408163265306123,0.5,0.49499999999999994,0.003203123475609396,-0.49499999999999994,0.003203123475609396,0.5049999999999999,0.003203123475609396
0.5408163265306123,0.5102040816326531,0.5064,0.005453806010484792,-0.5064,0.005453806010484792,0.4936,0.00545380601048479
0.5408163265306123,0.5204081632653061,0.49779999999999996,0.004093409336970837,-0.49779999999999996,0.004093409336970837,0.5022,0.004093409336970837
0.5408163265306123,0.5306122448979592,0.5032,0.004784976488970456,-0.5032,0.004784976488970456,0.4968,0.004784976488970456
0.5408163265306123,0.5408163265306123,0.5022,0.006942333901506039,-0.5022,0.006942333901506039,0.49779999999999996,0.006942333901506037
0.5510204081632653,0.5,0.5054000000000001,0.003857978745405426,-0.5054000000000001,0.003857978745405426,0.4946,0.003857978745405426
0.5510204081632653,0.5102040816326531,0.4911999999999999,0.004253939350766535,-0.4911999999999999,0.004253939350766535,0.5088,0.004253939350766537
0.5510204081632653,0.5204081632653061,0.49420000000000003,0.004538281613121865,-0.49420000000000003,0.004538281613121865,0.5058,0.004538281613121869
0.5510204081632653,0.5306122448979591,0.509,0.006230569797378086,-0.509,0.006230569797378086,0.491,0.006230569797378089
0.5510204081632653,0.5408163265306122,0.49379999999999996,0.00542180781658664,-0.49379999999999996,0.00542180781658664,0.5062,0.005421807816586645
0.5510204081632653,0.5510204081632653,0.4958,0.0032551497661398032,-0.4958,0.0032551497661398032,0.5042,0.0032551497661398032
0.5612244897959183,0.5,0.4968,0.003624362012823777,-0.4968,0.003624362012823777,0.5032,0.003624362012823777
0.5612244897959183,0.5102040816326531,0.5075999999999998,0.004688709843869637,-0.5075999999999998,0.004688709843869637,0.49239999999999995,0.004688709843869634
0.5612244897959183,0.5204081632653061,0.4998,0.005688233469188832,-0.4998,0.005688233469188832,0.5002000000000001,0.005688233469188836
0.5612244897959183,0.5306122448979591,0.4941999999999999,0.004083625839863395,-0.4941999999999999,0.004083625839863395,0.5058,0.004083625839863395
